Profil plat :

Chaque échantillon compte pour 0.01 seconds.
  %    cumulatif   auto              auto     total           
temps   seconds   seconds   appels  s/appel  s/appel  nom     
 [244] find_reaction(MC_algorithmes, gsl_rng const*, std::vector<double, std::allocator<double> > const&, double&) [11] void Eigen::internal::tridiagonalization_inplace<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >(Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&) [60] void std::vector<type_codage_react, std::allocator<type_codage_react> >::_M_realloc_insert<type_codage_react const&>(__gnu_cxx::__normal_iterator<type_codage_react*, std::vector<type_codage_react, std::allocator<type_codage_react> > >, type_codage_react const&)
   [6] rates_molecule(std::vector<Internal_state, std::allocator<Internal_state> >&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, double, double&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool) [13] Eigen::ComputationInfo Eigen::internal::computeFromTridiagonal_impl<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, long long, bool, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&) [292] void std::vector<Laser, std::allocator<Laser> >::_M_realloc_insert<Laser const&>(__gnu_cxx::__normal_iterator<Laser*, std::vector<Laser, std::allocator<Laser> > >, Laser const&)
   [5] Diagonalization(std::vector<Internal_state, std::allocator<Internal_state> >&, Molecule const&, Field const&, Field const&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*) [24] Eigen::internal::general_matrix_vector_product<long long, std::complex<double>, Eigen::internal::const_blas_data_mapper<std::complex<double>, long long, 1>, 1, false, std::complex<double>, Eigen::internal::const_blas_data_mapper<std::complex<double>, long long, 0>, true, 0>::run(long long, long long, Eigen::internal::const_blas_data_mapper<std::complex<double>, long long, 1> const&, Eigen::internal::const_blas_data_mapper<std::complex<double>, long long, 0> const&, std::complex<double>*, long long, std::complex<double>) [64] void std::vector<Molecule, std::allocator<Molecule> >::_M_realloc_insert<Molecule const&>(__gnu_cxx::__normal_iterator<Molecule*, std::vector<Molecule, std::allocator<Molecule> > >, Molecule const&)
  [53] rate_excitation(std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, Laser const&, std::vector<Molecule, std::allocator<Molecule> > const&, int, int, Vecteur3D, double, double, double, double, double, Field const&, Field const&, int, Internal_state, bool) [19] Eigen::internal::selfadjoint_matrix_vector_product<std::complex<double>, long long, 0, 1, false, false, 0>::run(long long, std::complex<double> const*, long long, std::complex<double> const*, std::complex<double>*, std::complex<double>) [265] void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [294] rotation_axis_lab(Vecteur3D const&, double, double, double) [22] Eigen::internal::selfadjoint_rank2_update_selector<std::complex<double>, long long, Eigen::Block<Eigen::Block<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false>, Eigen::Block<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, -1, 1, false>, 1>::run(std::complex<double>*, long long, Eigen::Block<Eigen::Block<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const&, Eigen::Block<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, -1, 1, false> const&, std::complex<double> const&) [270] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
 [238] rotation_lab_axis(Vecteur3D const&, double, double, double) [12] void Eigen::internal::tridiagonalization_inplace_selector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, -1, true>::run<Eigen::Matrix<double, -1, 1, 0, -1, 1>, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, bool) [276] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  [26] atan2_approximation(float, float) [242] void Eigen::internal::evaluateProductBlockingSizesHeuristic<std::complex<double>, std::complex<double>, 1, long long>(long long&, long long&, long long&, long long) [284] void std::vector<Param*, std::allocator<Param*> >::_M_realloc_insert<Param*>(__gnu_cxx::__normal_iterator<Param**, std::vector<Param*, std::allocator<Param*> > >, Param*&&)
  [14] rates_molecule_spon(std::vector<Internal_state, std::allocator<Internal_state> >&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, Molecule const&, Field const&, Field const&, int, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*) [243] void Eigen::internal::evaluateProductBlockingSizesHeuristic<std::complex<double>, double, 1, long long>(long long&, long long&, long long&, long long) [277] void std::vector<std::pair<Internal_state*, double>, std::allocator<std::pair<Internal_state*, double> > >::_M_realloc_insert<std::pair<Internal_state*, double> const&>(__gnu_cxx::__normal_iterator<std::pair<Internal_state*, double>*, std::vector<std::pair<Internal_state*, double>, std::allocator<std::pair<Internal_state*, double> > > >, std::pair<Internal_state*, double> const&)
 [295] initialisation_Gamma(std::vector<Internal_state, std::allocator<Internal_state> >&, FitParams&) [290] Field::Field(Field const&) [285] void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
 [296] initialisation_proba(gsl_rng const*, std::vector<Molecule, std::allocator<Molecule> >&, int, std::vector<Internal_state, std::allocator<Internal_state> > const&) [291] Field::Field() [288] std::vector<double, std::allocator<double> >::~vector()
  [33] effectif_dipole_local(std::complex<double> const*, Vecteur3D const&, Laser const&) [261] Laser::read_Spectrum(char const*) [293] std::vector<int, std::allocator<int> >::~vector()
 [297] save_random_generator(gsl_rng*, char const*) [262] Laser::read_Intensity(char const*) [289] std::__cxx11::_List_base<DataCards::Card, std::allocator<DataCards::Card> >::_M_clear()
 [264] void add_acc_N_body_Coulomb<Molecule>(std::vector<Molecule, std::allocator<Molecule> > const&, Vecteur3D*, int) [250] Laser::Laser(Laser const&) [304] std::__cxx11::_List_base<DataCards::CrdPF, std::allocator<DataCards::CrdPF> >::_M_clear()
   [4] calcul_rates_molecules(std::vector<Internal_state, std::allocator<Internal_state> >&, MC_algorithmes, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, double, int, int, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*) [263] Laser::Laser() [259] std::pair<std::_Rb_tree_iterator<std::pair<double const, double> >, bool> std::_Rb_tree<double, std::pair<double const, double>, std::_Select1st<std::pair<double const, double> >, std::less<double>, std::allocator<std::pair<double const, double> > >::_M_emplace_unique<std::pair<double, double> >(std::pair<double, double>&&)
 [268] tirage_random_discrete(gsl_rng const*, std::vector<double, std::allocator<double> > const&, int, double&) [246] Laser::~Laser() [260] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [59] initialisation_trans_mol(char const*, char const*, std::vector<Internal_state, std::allocator<Internal_state> >&, FitParams&) [249] Laser::~Laser() [28] operator/(Vecteur3D const&, double)
  [51] void add_acc_Charged_particles<Molecule>(std::vector<Molecule, std::allocator<Molecule> >&, Vecteur3D*, Field const&, Field const&, int) [256] Molecule::Molecule() [305] operator<<(std::ostream&, DataCards)
   [8] dipole_dot_Electric_Ffield(Vecteur3D const&, Vecteur3D const&, Vecteur3D const&, std::complex<double>&) [231] Molecule::~Molecule() [235] operator-(Vecteur3D const&, Vecteur3D const&)
  [49] void evolve_step_Verlet_via_acc<Molecule>(std::vector<Molecule, std::allocator<Molecule> >&, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, int, double&, double) [281] Molecule::operator=(Internal_state const&) [241] operator*(Vecteur3D const&, Vecteur3D const&)
  [40] intensity_Convolution_linewidth(double, double, double, double, int, int, double, double, FitParams&) [258] DataCards::AppendCard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [31] operator*(Vecteur3D const&, double)
  [27] rates_single_molecule_laser_level(int, double, double&, double&, double&, double*, std::vector<Internal_state, std::allocator<Internal_state> >&, Internal_state&, Internal_state&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, Laser const&, double, double&, FitParams&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool, int, int, int, double) [287] DataCards::DoReadFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [234] operator*(double, Vecteur3D const&)
 [237] Gamma_Level_from_diagonalized_dipole(std::vector<Internal_state, std::allocator<Internal_state> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, int) [266] DataCards::RemoveCard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [233] operator+(Vecteur3D const&, Vecteur3D const&)
